"[run number]","file-name","initial-meetings-pct","alpha","iterations-multiplier","lambda","threshold","[step]","res-ari","res-p","res-r","res-s","length (remove-duplicates [label-id] of turtles)"
"156","glass.csv","0.5","0.1","75","0.9995","0.03","16050","0.22537276764820582","0.2924649700515562","0.4365144065006624","0.3925884123632809","4"
"157","glass.csv","0.5","0.1","75","0.9995","0.03","16050","0.20584073636274133","0.3541767440880809","0.37107550084343455","0.09914528478814681","6"
"158","glass.csv","0.5","0.1","75","0.9995","0.03","16050","0.14637211280358148","0.2054219537252374","0.2750176489393852","0.06206672531715633","4"
"160","glass.csv","0.5","0.1","75","0.9995","0.03","16050","0.19983414406191344","0.29244971512397616","0.3302631235846452","0.04885216760614274","5"
"159","glass.csv","0.5","0.1","75","0.9995","0.03","16050","0.13712930169491303","0.25659471103973297","0.27687423339115136","0.07825025251238484","6"
"161","glass.csv","0.5","0.1","75","0.9995","0.04","16050","0.19902706614127605","0.312558791203521","0.334359453628003","0.13126592774446544","5"
"162","glass.csv","0.5","0.1","75","0.9995","0.04","16050","0.1341427054639425","0.2727495096705591","0.3066193043481514","0.04228302677680938","5"
"165","glass.csv","0.5","0.1","75","0.9995","0.04","16050","0.14544293432183308","0.21888724824654873","0.29501116786968284","0.0841626473552206","4"
"163","glass.csv","0.5","0.1","75","0.9995","0.04","16050","0.1796527113723235","0.26569368561670414","0.3547888426581408","0.09044800186434712","4"
"164","glass.csv","0.5","0.1","75","0.9995","0.04","16050","0.1502163491786954","0.2863187799272153","0.306227676479057","0.05082517065494116","6"
"166","glass.csv","0.5","0.1","75","0.9995","0.04","16050","0.19002792353322617","0.28830287892115014","0.31302141710183995","0.12628906197105882","5"
"167","glass.csv","0.5","0.1","75","0.9995","0.04","16050","0.14588534311631604","0.20073514543762863","0.2852134584801496","0.12473577086666843","4"
"168","glass.csv","0.5","0.1","75","0.9995","0.04","16050","0.16115259719320252","0.24084995240125356","0.2931304684993673","0.13248107816260085","4"
"171","glass.csv","0.5","0.1","75","0.9995","0.04","16050","0.1879971322358948","0.3021438877774036","0.3359884655354977","0.11383653070248297","5"
"169","glass.csv","0.5","0.1","75","0.9995","0.04","16050","0.13905488148953674","0.20641657230341232","0.2707935114215052","0.06215001777711795","4"
"170","glass.csv","0.5","0.1","75","0.9995","0.04","16050","0.125347561076812","0.19952452250572816","0.25756427177297697","0.055413619638099924","4"
"172","glass.csv","0.5","0.1","75","0.9995","0.04","16050","0.19679179694900692","0.3353490125291299","0.35622312922258215","0.14206004970516808","5"
"173","glass.csv","0.5","0.1","75","0.9995","0.04","16050","0.14018364877208522","0.2028372009648818","0.325213738160844","0.054144435245900194","3"
"174","glass.csv","0.5","0.1","75","0.9995","0.04","16050","0.18453155968249832","0.19670173674094088","0.34221355352835325","0.4254249949545596","3"
"177","glass.csv","0.5","0.1","75","0.9995","0.04","16050","0.15121004565194263","0.24014531384068266","0.3032628157776031","0.06067345450620523","4"
"175","glass.csv","0.5","0.1","75","0.9995","0.04","16050","0.10282991679389668","0.1944203945454983","0.25055031003304806","0.04382662822263688","4"
"179","glass.csv","0.5","0.1","75","0.9995","0.04","16050","0.1674977514052052","0.29162888150145316","0.33192965020831094","0.08751235080233082","5"
"176","glass.csv","0.5","0.1","75","0.9995","0.04","16050","0.18886611727066765","0.32425379331492116","0.35199062472878323","0.12165553509794251","5"
"178","glass.csv","0.5","0.1","75","0.9995","0.04","16050","0.106518712292831","0.2130188239724022","0.29472814547286746","0.029345191248103208","4"
"180","glass.csv","0.5","0.1","75","0.9995","0.04","16050","0.1530732872768768","0.22001374633767748","0.28840918499327767","0.0958890042280518","4"
"181","glass.csv","0.5","0.1","75","0.9995","0.05","16050","0.1734682308932872","0.20327659666731504","0.4149297687460154","0.24177796645643498","3"
"182","glass.csv","0.5","0.1","75","0.9995","0.05","16050","0.13302998579682615","0.26300370039641857","0.29401394306371215","0.10790384177888984","5"
"183","glass.csv","0.5","0.1","75","0.9995","0.05","16050","0.2071296212575795","0.3289464047797458","0.37591919678551317","0.09887303059735689","5"
"184","glass.csv","0.5","0.1","75","0.9995","0.05","16050","0.13344316871053094","0.2065007811250217","0.2699013669997331","0.07658377431318637","4"
"185","glass.csv","0.5","0.1","75","0.9995","0.05","16050","0.17211417757419725","0.2648197067768738","0.29258139959755824","0.08751499505967755","5"
"186","glass.csv","0.5","0.1","75","0.9995","0.05","16050","0.10420835544167356","0.20804271830195367","0.29624229717116257","-0.035982127003704935","4"
"187","glass.csv","0.5","0.1","75","0.9995","0.05","16050","0.11893758653053009","0.21507625845179681","0.32009257447557526","-0.07515965078387948","4"
"188","glass.csv","0.5","0.1","75","0.9995","0.05","16050","0.18220405149969898","0.20545322797554968","0.36369381676596335","0.269381871834998","3"
"189","glass.csv","0.5","0.1","75","0.9995","0.05","16050","0.13444318937810998","0.20597675121232784","0.2731733370497714","0.050434578855425176","4"
"190","glass.csv","0.5","0.1","75","0.9995","0.05","16050","0.20915582628883425","0.24285628013955707","0.40333139384317507","0.20948294615709404","3"
"191","glass.csv","0.5","0.1","75","0.9995","0.05","16050","0.15737423243706836","0.1995812034034713","0.31985982857869727","0.29357055367298723","3"
"193","glass.csv","0.5","0.1","75","0.9995","0.05","16050","0.19999558836302256","0.24251070382511758","0.41147325280664593","0.33610641656900814","3"
"192","glass.csv","0.5","0.1","75","0.9995","0.05","16050","0.20936539541834026","0.292829251018481","0.42525283044636103","0.40779792636255374","4"
"195","glass.csv","0.5","0.1","75","0.9995","0.05","16050","0.18212332985234503","0.31121099208477654","0.34704819758304656","0.08968361701930493","5"
"194","glass.csv","0.5","0.1","75","0.9995","0.05","16050","0.21911881285942816","0.27452151143905457","0.38533411304688103","0.011064294737587377","4"
"196","glass.csv","0.5","0.1","75","0.9995","0.05","16050","0.13160496268845226","0.20749181106990305","0.2788634404003761","0.03368685217054298","4"
"197","glass.csv","0.5","0.1","75","0.9995","0.05","16050","0.13431360347377508","0.2086042966367079","0.272075788472807","0.11640705067713099","4"
"198","glass.csv","0.5","0.1","75","0.9995","0.05","16050","0.19757934064103402","0.32005273238909365","0.34241357818787876","0.1207319996847747","5"
